4	294	0.45178
4	303	0.42253
4	354	0.33096
4	356	0.10445
4	357	0.20572
4	361	0.14376
5	1	0.63829
5	2	0.49247
5	17	0.47319
5	24	0.52903
5	40	0.3349
5	42	0.56379
5	62	0.48232
5	69	0.64093
5	79	0.64659
5	80	0.25829
5	89	0.63507
5	90	0.46042
5	94	0.49535
5	98	0.6607
5	100	0.62751
5	102	0.36895
5	109	0.51576
5	110	0.1871
5	139	0.23607
5	143	0.61091
5	144	0.62148
5	153	0.60673
5	154	0.55081
5	167	0.33905
5	173	0.64815
5	176	0.63068
5	185	0.61647
5	209	0.58324
5	211	0.60172
5	214	0.50019
5	219	0.48041
5	222	0.61599
5	225	0.37951
5	227	0.54769
5	230	0.57086
5	231	0.40712
5	234	0.6225
5	241	0.53528
5	243	0.24108
5	259	0.31317
5	267	0.024869
5	363	0.23301
5	364	0.23097
5	369	0.24574
5	370	0.16036
5	372	0.35565
5	376	0.12629
5	377	0.044373
5	379	0.28606
5	382	0.48039
5	384	0.27213
5	385	0.59141
5	388	0.093113
5	389	0.27455
5	391	0.23127
5	393	0.57785
5	394	0.1788
5	397	0.051856
5	400	0.17666
5	402	0.55379
5	403	0.57834
5	407	0.19027
5	410	0.50047
5	411	0.44596
5	413	0.29399
5	417	0.39082
5	418	0.52715
5	421	0.53013
5	422	0.17371
5	423	0.6301
5	424	0
5	426	0.27371
5	428	0.53565
5	429	0.53681
5	433	0.56762
5	435	0.60564
5	436	0.4906
5	439	0
5	441	0.20407
5	444	0.27483
5	445	0.25415
5	453	0.047571
5	454	0.053229
5	457	0.045295
6	14	0.72992
6	15	0.67928
6	19	0.58061
6	23	0.79413
6	28	0.76075
6	32	0.65206
6	56	0.81254
6	59	0.70623
6	69	0.77492
6	70	0.77371
6	81	0.66197
6	86	0.78045
6	87	0.6932
6	95	0.70164
6	98	0.82348
6	100	0.82139
6	117	0.65748
6	124	0.74835
6	125	0.565
6	131	0.68342
6	133	0.74423
6	134	0.80253
6	135	0.79742
6	136	0.71337
6	143	0.72484
6	151	0.72101
6	154	0.71459
6	156	0.71767
6	175	0.77654
6	180	0.79787
6	183	0.78784
6	187	0.79661
6	188	0.70787
6	189	0.61686
6	193	0.7333
6	195	0.76862
6	197	0.80921
6	199	0.77023
6	204	0.775
6	205	0.74449
6	208	0.74444
6	209	0.77143
6	211	0.77126
6	213	0.76411
6	221	0.60904
6	238	0.79518
6	248	0.66
6	258	0.7313
6	269	0.73571
6	275	0.77851
6	276	0.72579
6	284	0.51798
6	286	0.76327
6	294	0.59472
6	297	0.52867
6	301	0.59283
6	304	0.47265
6	318	0.82839
6	357	0.82525
6	423	0.76689
6	432	0.73077
6	458	0.44012
6	459	0.37974
6	463	0.6475
6	466	0.54866
6	467	0.50744
6	469	0.62774
6	470	0.5505
6	471	0.57821
6	475	0.74725
6	476	0.38674
6	477	0.43973
6	478	0.73741
6	479	0.79678
6	480	0.79063
6	481	0.61606
6	483	0.82212
6	484	0.75458
6	486	0.57054
6	487	0.66887
6	488	0.68112
6	492	0.60777
6	498	0.76357
6	499	0.63993
6	500	0.46368
6	506	0.6605
6	508	0.66618
6	509	0.74025
6	511	0.78552
6	513	0.72352
6	515	0.78252
6	517	0.69119
6	518	0.66314
6	521	0.72265
6	523	0.77623
6	524	0.60737
6	525	0.67626
6	526	0.68151
6	528	0.7638
6	532	0.26439
6	534	0.15763
7	7	0.81628
7	8	0.87901
7	10	0.64749
7	22	0.89528
7	28	0.90899
7	32	0.65921
7	44	0.63144
7	53	0.74124
7	54	0.65305
7	72	0.71583
7	78	0.21313
7	79	0.91269
7	81	0.76224
7	82	0.87365
7	89	0.91969
7	90	0.65443
7	92	0.7543
7	93	0.62517
7	101	0.62333
7	106	0.38873
7	118	0.66485
7	121	0.76414
7	126	0.5049
7	127	0.85369
7	131	0.77076
7	133	0.86615
7	136	0.8243
7	139	0.34684
7	142	0.46387
7	151	0.8024
7	153	0.88635
7	154	0.81507
7	156	0.83336
7	161	0.81659
7	162	0.70427
7	163	0.73707
7	166	0.68763
7	168	0.91833
7	171	0.68357
7	172	0.93216
7	174	0.94604
7	176	0.90578
7	177	0.8374
7	181	0.8611
7	182	0.87456
7	183	0.92127
7	185	0.89954
7	188	0.8456
7	190	0.82044
7	191	0.90909
7	193	0.85381
7	195	0.91175
7	196	0.89908
7	200	0.87104
7	203	0.86252
7	205	0.84114
7	207	0.6731
7	208	0.88059
7	210	0.91142
7	212	0.70466
7	223	0.8297
7	226	0.75382
7	227	0.78697
7	228	0.88408
7	232	0.59777
7	241	0.77372
7	259	0.37872
7	260	0.29972
7	264	0.12497
7	266	0.1081
7	268	0.67944
7	269	0.65659
7	273	0.70144
7	281	0.5083
7	285	0.65292
7	288	0.68044
7	300	0.6224
7	307	0.44842
7	334	0.30747
7	378	0.78524
7	382	0.72523
7	385	0.83564
7	389	0.40859
7	393	0.82647
7	396	0.45082
7	399	0.66819
7	401	0.5171
7	404	0.7612
7	418	0.75788
7	420	0.70062
7	423	0.90604
7	428	0.81168
7	430	0.80052
7	431	0.80736
7	432	0.86437
7	435	0.88626
7	448	0.6428
7	450	0.32626
7	451	0.8097
7	455	0.67027
7	461	0.65661
7	471	0.66071
7	472	0.57529
7	479	0.86861
7	480	0.87301
7	481	0.68405
7	482	0.80766
7	483	0.9101
7	484	0.83748
7	485	0.8037
7	489	0.69761
7	491	0.7312
7	492	0.65343
7	495	0.66603
7	496	0.90918
7	497	0.70999
7	498	0.86029
7	501	0.75814
7	504	0.79919
7	505	0.7303
7	511	0.86875
7	514	0.83109
7	515	0.78963
7	519	0.77502
7	520	0.82789
7	526	0.82057
7	528	0.81584
7	530	0.73376
7	537	0.56158
7	541	0.45639
7	542	0.32026
7	543	0.40979
7	548	0
7	550	0.75413
7	553	0.57612
7	554	0.5795
7	555	0.057072
7	559	0.69257
7	560	0.16433
7	562	0.4752
7	563	0.15557
7	564	0.070941
7	567	0.3595
7	570	0.52468
7	576	0.63122
7	579	0.18646
7	580	0.46903
7	581	0.56073
7	582	0.81705
7	587	0.26585
7	589	0.55889
7	599	0
7	604	0.73231
7	608	0.57002
7	614	0.6351
7	618	0.33699
7	619	0.32178
7	621	0.2013
7	622	0.52009
7	623	0.2851
7	624	0.35812
7	626	0
7	627	0.59019
7	630	0.46721
7	633	0.74686
7	636	0.65867
7	637	0.38387
7	642	0.694
7	643	0.027296
7	644	0.49326
7	645	0.44455
7	647	0.70616
7	648	0.73492
7	650	0.68475
7	653	0.55162
7	654	0.81287
7	657	0.83667
7	658	0.67113
7	659	0.8359
7	661	0.76409
7	662	0.65939
7	667	0
7	669	0
7	673	0.71507
7	674	0.38111
7	675	0.60971
7	676	0.40969
7	680	-0.004154
7	681	0.051303
7	683	0.010854
8	7	0.47189
8	22	0.50342
8	50	0.51431
8	56	0.51175
8	79	0.51142
8	89	0.50178
8	127	0.48379
8	144	0.49407
8	172	0.51889
8	176	0.49993
8	182	0.47453
8	183	0.50547
8	188	0.46113
8	190	0.42406
8	210	0.51256
8	258	0.43422
8	294	0.40401
8	301	0.33759
8	338	0.1834
8	385	0.47801
8	457	0.033188
8	511	0.45698
8	550	0.43177
8	568	0.48441
8	651	0.48062
8	685	0.35158
8	686	0.32272
8	687	0.103
8	689	0.20279
9	6	0.13754
9	286	0.41779
9	298	0.35643
9	340	0.34515
9	479	0.3447
9	487	0.26735
9	507	0.28138
9	521	0.30009
9	527	0.3466
9	691	0.096727
10	1	0.81653
10	4	0.7743
10	7	0.8071
10	13	0.68859
10	16	0.41362
10	22	0.81692
10	48	0.7666
10	56	0.86552
10	64	0.85718
10	98	0.87751
10	99	0.75198
10	100	0.86543
10	124	0.7732
10	127	0.86779
10	132	0.82568
10	133	0.79076
10	135	0.84288
10	144	0.79609
10	155	0.48076
10	156	0.76626
10	160	0.5953
10	164	0.66704
10	168	0.85261
10	175	0.81674
10	176	0.82933
10	183	0.84105
10	186	0.81786
10	191	0.86023
10	194	0.8422
10	195	0.82514
10	199	0.81215
10	200	0.79116
10	203	0.7898
10	218	0.6801
10	223	0.79439
10	234	0.81851
10	269	0.76143
10	275	0.81741
10	283	0.74519
10	285	0.75802
10	289	0.58295
10	294	0.64861
10	321	0.42442
10	340	0.61359
10	367	0.71427
10	371	0.52105
10	385	0.70607
10	418	0.6377
10	420	0.58416
10	435	0.82321
10	447	0.65596
10	461	0.63346
10	463	0.67361
10	474	0.82926
10	475	0.78144
10	483	0.86512
10	486	0.60523
10	488	0.69637
10	489	0.65935
10	493	0.64874
10	495	0.57545
10	496	0.82604
10	497	0.65284
10	498	0.80312
10	504	0.74259
10	505	0.68331
10	509	0.76884
10	519	0.73073
10	521	0.75763
10	558	0.64302
10	588	0.75767
10	603	0.85514
10	611	0.59515
10	615	0.67323
10	651	0.7958
10	652	0.70067
10	655	0.79816
10	656	0.61892
10	657	0.801
10	695	0.13753
10	696	0.36443
10	698	0.15937
10	702	0.4653
10	703	0.29119
10	704	0.21606
10	705	0.76498
10	706	0
10	710	0.59731
10	711	0
10	712	0.35239
11	9	0.73756
11	12	0.74543
11	22	0.73646
11	38	0.38674
11	40	0.33809
11	47	0.60365
11	51	0.4869
11	90	0.48211
11	94	0.51023
11	97	0.6943
11	100	0.7952
11	109	0.59276
11	110	0.16685
11	111	0.69228
11	120	0.17946
11	135	0.70863
11	175	0.67046
11	185	0.7145
11	190	0.63173
11	191	0.72731
11	194	0.71416
11	203	0.67633
11	204	0.73094
11	215	0.66464
11	216	0.71768
11	227	0.58504
11	230	0.62008
11	241	0.58255
11	260	0.38332
11	268	0.71634
11	277	0.4741
11	291	0.527
11	300	0.71973
11	312	0.35602
11	350	0.2411
11	383	0.044055
11	395	0.23931
11	402	0.5917
11	425	0.55555
11	428	0.61319
11	429	0.60226
11	435	0.69509
11	455	0.58692
11	517	0.55024
11	521	0.61261
11	524	0.47061
11	558	0.4979
11	561	0.36196
11	573	0.27836
11	597	0.53607
11	652	0.57092
11	660	0.63565
11	663	0.60044
11	710	0.52983
11	713	0.49251
11	714	0.17836
11	720	0.40856
11	721	0.42465
11	722	0.2769
11	723	0.25482
11	725	0.044055
11	726	0.0678
11	730	0.2793
11	732	0.65159
11	733	0.15208
11	734	0.074713
11	735	0.63945
11	736	0.52345
11	739	0.57561
11	740	0.47915
11	741	0.41071
11	743	0.12023
11	744	0.43449
11	746	0.55993
11	751	0.60092
11	752	0.28795
12	15	0.54147
12	28	0.54474
12	50	0.60674
12	71	0.51022
12	82	0.52171
12	96	0.55416
12	97	0.528
12	132	0.53711
12	143	0.51947
12	157	0.46548
12	172	0.5719
12	191	0.54868
12	196	0.53554
12	200	0.52048
12	204	0.55467
12	276	0.5228
12	282	0.49962
12	300	0.51206
12	318	0.56992
12	381	0.41036
12	402	0.45791
12	471	0.48485
12	684	0.49421
12	735	0.48814
12	753	0.21236
12	754	0.23306
13	2	0.66682
13	11	0.90833
13	14	0.78717
13	21	0.38618
13	24	0.75601
13	25	0.8157
13	27	0.54162
13	29	0.44358
13	40	0.44961
13	42	0.83244
13	45	0.73264
13	48	0.83364
13	56	0.97565
13	59	0.7436
13	61	0.6579
13	64	0.96099
13	66	0.79165
13	71	0.8533
13	72	0.68919
13	73	0.7255
13	88	0.85369
13	90	0.62405
13	94	0.67071
13	97	0.90461
13	98	0.99067
13	100	0.96819
13	109	0.72285
13	118	0.72793
13	121	0.84567
13	124	0.82613
13	137	0.8226
13	144	0.90858
13	147	0.71555
13	150	0.77517
13	153	0.91122
13	154	0.82816
13	161	0.80777
13	167	0.47984
13	168	0.95599
13	173	0.96304
13	178	0.8658
13	180	0.92449
13	181	0.9661
13	185	0.93478
13	186	0.91888
13	190	0.84363
13	195	0.93878
13	196	0.91789
13	198	0.85934
13	201	0.71748
13	208	0.88515
13	210	0.94396
13	212	0.7219
13	215	0.86987
13	217	0.68242
13	219	0.68491
13	226	0.74334
13	229	0.6895
13	230	0.80035
13	232	0.57641
13	238	0.91879
13	243	0.35258
13	258	0.93423
13	261	0.20303
13	263	0.03602
13	265	0.88043
13	268	0.87763
13	269	0.88593
13	270	0.69473
13	271	0.73704
13	272	0.8244
13	273	0.79973
13	276	0.84831
13	281	0.55938
13	287	0.55677
13	289	0.70926
13	290	0.52706
13	294	0.82018
13	300	0.84651
13	301	0.76981
13	302	0.90077
13	303	0.70854
13	305	0.57668
13	308	0.18676
13	312	0.42406
13	314	0
13	315	0.78253
13	317	0.80583
13	318	0.97467
13	319	0.70622
13	320	0.40378
13	331	0.59703
13	333	0.76159
13	334	0.47875
13	338	0.41776
13	340	0.74827
13	341	0.039504
13	343	0.57894
13	344	0.45504
13	345	0.57531
13	349	0.19278
13	351	0.10407
13	353	0.10479
13	354	0.60078
13	360	0.046858
13	363	0.29854
13	377	0.04262
13	379	0.37426
13	384	0.35473
13	385	0.83361
13	387	0.55675
13	391	0.28929
13	396	0.44688
13	402	0.7638
13	405	0.79723
13	409	0.44406
13	414	0.60255
13	416	0.64538
13	418	0.7381
13	420	0.67914
13	421	0.75496
13	423	0.92803
13	428	0.82283
13	431	0.79642
13	436	0.71607
13	437	0
13	440	0.061896
13	443	0.85698
13	447	0.75697
13	449	0.57578
13	450	0.29822
13	451	0.79015
13	452	0.32195
13	457	0.052876
13	467	0.58448
13	472	0.58923
13	476	0.53098
13	477	0.59648
13	480	0.90868
13	481	0.68263
13	482	0.83316
13	483	0.94873
13	488	0.71683
13	493	0.67376
13	498	0.87407
13	501	0.73751
13	502	0.64055
13	505	0.72915
13	508	0.79418
13	509	0.81815
13	514	0.87886
13	516	0.66315
13	517	0.74776
13	519	0.77618
13	520	0.85897
13	524	0.65537
13	526	0.82457
13	530	0.72722
13	539	0.26054
13	540	0.13074
13	546	0.70918
13	548	0
13	564	0.069165
13	567	0.35224
13	570	0.48567
13	588	0.8699
13	589	0.59797
13	596	0.65169
13	597	0.61681
13	601	0.46083
13	604	0.74957
13	610	0.5958
13	612	0.57442
13	614	0.60902
13	615	0.7098
13	617	0.42825
13	624	0.32503
13	625	0.54927
13	632	0.67685
13	651	0.89564
13	652	0.75291
13	659	0.83623
13	665	0.56069
13	673	0.69782
13	678	0.54179
13	682	0.35872
13	683	0.092207
13	685	0.59298
13	694	0.62166
13	705	0.83705
13	716	0.43125
13	720	0.52576
13	735	0.84388
13	752	0.35584
13	755	0.64131
13	759	0.067815
13	764	0.22617
13	766	0.019025
13	772	0.54216
13	776	0.22657
13	780	0.50837
13	781	0.57827
13	782	0.072023
13	783	0.27183
13	784	0
13	786	0.18638
13	787	0.17149
13	788	0
13	794	0.57892
13	802	0.34144
13	805	0.4995
13	807	0.21827
13	808	0.2652
13	809	0.38445
13	812	0.24777
13	814	0
13	816	0.14667
13	820	0.42996
13	821	0.28445
13	823	0.28656
13	828	0.14286
13	830	0
13	831	0.36427
13	836	0.45461
13	839	0.095493
13	840	0.27619
13	842	0.39556
13	844	0.49411
13	847	0.55872
13	848	0.18536
13	852	0
13	854	0.27859
13	856	0.54284
13	857	0
13	858	0
13	859	0.10192
13	860	0.090764
13	861	0
13	864	0.45533
13	866	0.48796
13	868	0.12005
13	869	0.25524
13	874	0.23983
13	875	0.37459
13	876	0.12585
13	877	0.10813
13	878	0.2017
13	885	0.025364
13	887	0.4593
13	888	0.15287
13	890	0.14501
13	892	0.22655
13	894	0.092928
13	898	0.44959
13	901	0.094326
13	906	0.2172
13	907	0
13	908	0.11143
13	910	0
13	912	0.067221
13	913	0.066665
13	915	0.36328
13	918	0.12719
14	7	0.65242
14	9	0.66482
14	13	0.57327
14	14	0.63388
14	15	0.60055
14	18	0.10058
14	22	0.62304
14	23	0.64041
14	42	0.57517
14	50	0.69928
14	56	0.66587
14	70	0.63487
14	93	0.56956
14	98	0.67467
14	100	0.71052
14	111	0.57698
14	116	0.60136
14	121	0.5658
14	151	0.62062
14	168	0.6521
14	172	0.65104
14	174	0.67032
14	175	0.61899
14	176	0.62948
14	181	0.6677
14	202	0.60583
14	204	0.63119
14	211	0.61964
14	213	0.61064
14	242	0.54128
14	269	0.64487
14	275	0.67496
14	283	0.61591
14	285	0.64653
14	313	0.60009
14	357	0.66979
14	408	0.61727
14	455	0.48396
14	474	0.63063
14	475	0.65316
14	477	0.38459
14	492	0.47409
14	498	0.60626
14	509	0.59648
14	514	0.64225
14	517	0.5447
14	519	0.54614
14	530	0.5227
14	596	0.42487
14	603	0.65691
14	655	0.599
14	709	0.5557
14	716	0.25821
14	792	0.5156
14	813	0.4538
14	845	0.49637
14	922	0.3669
15	1	0.62642
15	7	0.59465
15	9	0.60728
15	18	0.021679
15	20	0.40469
15	25	0.59879
15	127	0.61872
15	137	0.46873
15	148	0.41805
15	222	0.57642
15	244	0.37911
15	274	0.4853
15	278	0.33671
15	286	0.72334
15	289	0.64259
15	300	0.7344
15	301	0.64177
15	307	0.63323
15	331	0.54837
15	405	0.55586
15	411	0.38866
15	458	0.43391
15	459	0.2781
15	471	0.58211
15	473	0.38513
15	476	0.49464
15	508	0.599
15	591	0.56548
15	620	0.172
15	678	0.51495
15	685	0.465
15	696	0.40983
15	742	0.55469
15	744	0.52018
15	749	0.34924
15	754	0.36465
15	815	0.38081
15	864	0.3663
15	889	0.11724
15	924	0.41465
15	929	0.15863
15	932	0.15213
15	933	0.031001
15	937	0.41817
16	7	0.75127
16	8	0.7373
16	9	0.71796
16	22	0.76369
16	27	0.46619
16	28	0.76041
16	31	0.6793
16	51	0.5424
16	55	0.67612
16	56	0.78798
16	64	0.78064
16	69	0.77057
16	70	0.73123
16	76	0.47539
16	89	0.7677
16	92	0.62743
16	96	0.76602
16	99	0.69145
16	134	0.71722
16	144	0.74556
16	151	0.73326
16	155	0.50309
16	156	0.70252
16	160	0.50256
16	161	0.68226
16	164	0.65178
16	168	0.77461
16	174	0.80418
16	178	0.68958
16	182	0.73462
16	183	0.76766
16	191	0.76088
16	194	0.75068
16	195	0.76768
16	197	0.7385
16	209	0.70954
16	228	0.73539
16	230	0.67319
16	233	0.60213
16	284	0.59386
16	288	0.66484
16	294	0.63987
16	300	0.62873
16	318	0.78345
16	357	0.76178
16	418	0.62326
16	443	0.68713
16	447	0.61255
16	471	0.6453
16	479	0.71953
16	482	0.65021
16	496	0.753
16	504	0.64602
16	546	0.62327
16	564	0.058579
16	602	0.48467
16	603	0.74006
16	606	0.56211
16	629	0.53549
16	654	0.65963
16	655	0.73502
16	657	0.68259
16	692	0.68792
16	693	0.59486
16	705	0.66783
16	735	0.68921
16	761	0.3762
16	812	0.22985
16	940	0.057523
16	942	0.4614
16	944	0.36679
17	1	0.43322
17	9	0.43392
17	13	0.37739
17	125	0.36279
17	151	0.38682
17	237	0.42655
17	245	0.37866
17	508	0.41957
17	744	0.36498
18	1	0.80273
18	12	0.86242
18	13	0.70371
18	14	0.77924
18	19	0.61886
18	25	0.7057
18	26	0.56525
18	47	0.76065
18	57	0.56826
18	58	0.78036
18	64	0.86637
18	69	0.83517
18	70	0.83361
18	71	0.72474
18	82	0.74881
18	86	0.84849
18	89	0.86276
18	97	0.80585
18	99	0.76281
18	113	0.23169
18	126	0.50403
18	131	0.74806
18	135	0.86351
18	136	0.77532
18	151	0.76704
18	152	0.71392
18	154	0.77752
18	162	0.6604
18	169	0.8162
18	170	0.8424
18	179	0.86797
18	180	0.8641
18	181	0.81781
18	182	0.84163
18	185	0.85842
18	186	0.82659
18	188	0.76845
18	190	0.83291
18	191	0.88172
18	193	0.79429
18	194	0.86025
18	195	0.82746
18	196	0.82566
18	199	0.83532
18	202	0.80601
18	209	0.83878
18	214	0.64779
18	215	0.77501
18	224	0.52056
18	234	0.82397
18	237	0.74503
18	241	0.65113
18	275	0.82543
18	276	0.76621
18	286	0.78983
18	318	0.89174
18	367	0.71398
18	387	0.56794
18	393	0.67877
18	408	0.78791
18	423	0.82742
18	428	0.808
18	432	0.79314
18	443	0.78002
18	451	0.66161
18	462	0.83884
18	463	0.70581
18	479	0.86315
18	483	0.88972
18	485	0.73462
18	487	0.7308
18	488	0.74897
18	494	0.67783
18	496	0.83778
18	497	0.68226
18	498	0.83119
18	509	0.80565
18	513	0.79149
18	514	0.86537
18	515	0.83181
18	523	0.84169
18	526	0.73822
18	527	0.84395
18	530	0.74283
18	602	0.6175
18	607	0.73689
18	609	0.56351
18	610	0.62429
18	629	0.61877
18	630	0.37923
18	647	0.73015
18	659	0.78897
18	660	0.75348
18	692	0.73512
18	699	0.64348
18	705	0.79
18	729	0.60021
18	732	0.72937
18	739	0.5787
18	775	0.20935
18	778	0.56496
18	792	0.71909
18	794	0.44739
18	863	0.55008
18	921	0.5962
18	923	0.67399
18	950	0.14572
18	953	0.27367
18	954	0.28306
18	955	0.5355
18	960	0.45041
18	961	0.48418
18	964	0.22465
18	965	0.45804
18	966	0.40648
18	968	0.37043
18	970	0.25252
18	971	0.57811
19	4	0.18641
19	153	0.19832
19	201	0.14814
19	258	0.30619
19	310	0.26134
19	313	0.30436
19	382	0.17177
19	435	0.19726
19	655	0.18671
19	692	0.17343
20	1	0.48892
20	11	0.40517
20	69	0.40065
20	87	0.34797
20	95	0.40268
20	98	0.41781
20	118	0.47544
20	121	0.4956
20	144	0.39445
20	172	0.41777
20	176	0.39142
20	186	0.38025
20	194	0.35998
20	208	0.34518
20	252	0.37257
20	288	0.48855
20	405	0.47088
20	568	0.39933
20	597	0.43036
20	678	0.37483
20	742	0.46695
20	931	0.084514
21	56	0.58113
21	98	0.58966
21	100	0.64592
21	103	0
21	106	0.28997
21	118	0.51457
21	121	0.57847
21	129	0.50926
21	148	0.34092
21	164	0.45785
21	184	0.42476
21	217	0.37984
21	218	0.45905
21	219	0.3899
21	222	0.59393
21	234	0.54248
21	242	0.48754
21	245	0.48701
21	258	0.64077
21	288	0.61283
21	291	0.43686
21	292	0.4424
21	294	0.58654
21	295	0.36593
21	298	0.5451
21	299	0.28404
21	319	0.4842
21	320	0.22201
21	324	0.44479
21	325	0.34622
21	326	0.46564
21	327	0.4671
21	328	0.54919
21	370	0.14675
21	396	0.24038
21	424	0
21	439	0
21	440	0.02136
21	441	0.14978
21	445	0.18491
21	447	0.42974
21	448	0.34316
21	452	0.18114
21	457	0.062603
21	473	0.4232
21	558	0.37525
21	565	0.090051
21	569	0.17899
21	590	0.05481
21	591	0.53196
21	595	0.26237
21	596	0.42908
21	665	0.30601
21	668	0.048899
21	670	0.18658
21	671	0.24859
21	678	0.39909
21	687	0.13437
21	688	0.083911
21	696	0.33978
21	717	0.28022
21	741	0.34777
21	742	0.53889
21	758	0.027282
21	773	0.091675
21	774	0.2146
21	816	0.089783
21	820	0.28845
21	834	0.081538
21	839	0.055411
21	844	0.34964
21	859	0.056712
21	860	0.057883
21	875	0.256
21	928	0.33937
21	930	0.19085
21	931	0.11501
21	948	0.094851
21	974	0.20883
21	977	0.17375
21	979	0.21266
21	982	0.12845
21	985	0.14413
21	995	0.20709
22	29	0.4014
22	79	0.69187
22	80	0.28519
22	96	0.68336
22	110	0.21394
22	117	0.66054
22	118	0.6074
22	121	0.66516
22	128	0.47477
22	153	0.6378
22	154	0.57666
22	168	0.67905
22	172	0.69929
22	173	0.68953
22	176	0.67097
22	186	0.66373
22	194	0.65157
22	195	0.68202
22	204	0.6833
22	208	0.63419
22	222	0.6734
22	226	0.57709
22	227	0.59308
22	230	0.61973
22	238	0.64091
22	241	0.57573
22	258	0.62153
22	294	0.58717
22	358	0.32353
22	376	0.14464
22	377	0.053442
22	386	0.36944
22	393	0.62463
22	399	0.49859
22	403	0.62502
22	407	0.21309
22	411	0.4984
22	433	0.59833
22	435	0.63665
22	455	0.55433
22	456	0.12465
22	502	0.43766
22	510	0.57021
22	511	0.6022
22	550	0.57621
22	554	0.44838
22	648	0.49529
22	683	0.029507
22	687	0.15991
22	692	0.61418
22	780	0.41936
22	791	0.04776
22	871	0.15698
22	878	0.11943
22	948	0.096942
22	997	0.09114
22	999	0.058832
22	1001	0.14176
23	1	0.75681
23	13	0.64463
23	28	0.7288
23	32	0.5841
23	50	0.79876
23	70	0.73442
23	71	0.65867
23	83	0.72374
23	88	0.66494
23	90	0.48114
23	98	0.78543
23	99	0.66516
23	109	0.58048
23	133	0.69938
23	143	0.69584
23	170	0.69998
23	172	0.76319
23	177	0.65497
23	183	0.74743
23	188	0.67286
23	189	0.57853
23	191	0.7669
23	196	0.7263
23	209	0.72
23	213	0.69464
23	215	0.68199
23	219	0.49373
23	222	0.70218
23	228	0.69099
